DummyID,StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,DistributionChannel,UserLanguage,Ideology,PolParty,VigAtts__1,Gender__1,Gender__2,Gender__3,Gender__4,Gender__5,Gender__5_TEXT,Age,Race__1,Race__2,Race__3,Race__4,Race__5,Race__6,Race__7,Race__8,Race__9,Education_,Open_,PROLIFIC_PID,SlantProf,PolitProf,SlantPolice,PolitPolice,ProfCond,PoliceCond,ACProfPass,ACPolicePass,filter_$,TrustProf,TrustPolice,FundProf,AdviceProf,DeferProf,SupportProf,FundPolice,AdvicePolice,DeferPolice,SupportPolice
1111,2/7/23 15:46,2/7/23 15:49,0,100,162,1,2/7/23 15:49,anonymous,EN,4,3,5, ,1, , , , ,44,1, , , , , , , , ,5, , , , ,5,3, ,-1, ,1,1, ,3, , , , ,5,4,4,4.333333333
1112,2/7/23 15:47,2/7/23 15:49,0,100,125,1,2/7/23 15:49,anonymous,EN,1,2,70, ,1, , , , ,24, ,1, , , , , , , ,5, , ,2,2, , ,1, ,1, ,1,4, ,4,5,5,4.666666667, , , , 
1113,2/7/23 15:42,2/7/23 15:49,0,100,418,1,2/7/23 15:49,anonymous,EN,1,2,50,1, , , , , ,28,1, , , , , , , , ,5, , , , ,6,6, ,1, ,1,1, ,1, , , , ,1,3,2,2
1114,2/7/23 15:46,2/7/23 15:49,0,100,194,1,2/7/23 15:49,anonymous,EN,6,1,50,1, , , , , ,42,1, , , , , , , , ,3, , , , ,6,2, ,-1, ,1,1, ,4, , , , ,5,4,4,4.333333333
1115,2/7/23 15:47,2/7/23 15:49,0,100,117,1,2/7/23 15:49,anonymous,EN,7,4,85,1, , , , , ,45,1, , , , , , , , ,2, , , , ,6,2, ,0, ,1,1, ,5, , , , ,4,5,4,4.333333333
1116,2/7/23 15:47,2/7/23 15:49,0,100,153,1,2/7/23 15:49,anonymous,EN,2,2,60, ,1, , , , ,47,1, , , , , , , , ,6, , , , ,6,6, ,1, ,1,1, ,3, , , , ,2,2,2,2
1117,2/7/23 15:38,2/7/23 15:49,0,100,660,1,2/7/23 15:49,anonymous,EN,4,3,0, ,1, , , , ,54,1, , , , , , , , ,5, , ,4,4, , ,-1, ,1, ,1,3, ,4,4,3,3.666666667, , , , 
1118,2/7/23 15:47,2/7/23 15:49,0,100,144,1,2/7/23 15:49,anonymous,EN,3,2,77,1, , , , , ,21,1, , , , , , , , ,3,No and yes, , , ,6,5, ,0, ,1,1, ,1, , , , ,3,3,1,2.333333333
1119,2/7/23 15:48,2/7/23 15:49,0,100,81,1,2/7/23 15:49,anonymous,EN,4,3,81,1, , , , , ,44,1, , , , , , , , ,5, , , , ,6,2, ,0, ,1,1, ,5, , , , ,4,4,4,4
1120,2/7/23 15:47,2/7/23 15:49,0,100,135,1,2/7/23 15:49,anonymous,EN,4,3,75,1, , , , , ,38,1, , , , , , , , ,4, , , , ,6,4, ,1, , , , ,4, , , , ,4,3,3,3.333333333
1121,2/7/23 15:47,2/7/23 15:49,0,100,138,1,2/7/23 15:49,anonymous,EN,4,3,45,1, , , , , ,35,1, , , , , , , , ,2, , ,2,4, , ,-1, ,1, ,1,3, ,3,3,3,3, , , , 
1122,2/7/23 15:47,2/7/23 15:49,0,100,140,1,2/7/23 15:49,anonymous,EN,2,2,71,1, , , , , ,38, , , ,1, , , , , ,5, , ,2,3, , ,0, ,1, ,1,5, ,4,5,4,4.333333333, , , , 
1123,2/7/23 15:47,2/7/23 15:49,0,100,161,1,2/7/23 15:49,anonymous,EN,2,2,14, ,1, , , , ,49,1, , , , , , , , ,6,I would support the group because they recognize there’s a problem I want to fix it, ,2,3, , ,-1, ,1, ,1,4, ,4,4,3,3.666666667, , , , 
1124,2/7/23 15:37,2/7/23 15:50,0,100,731,1,2/7/23 15:50,anonymous,EN,4,3,29,1, , , , , ,48,1, , , , , , , , ,6, , , , ,6,3, ,-1, ,1,1, ,3, , , , ,3,4,4,3.666666667
1125,2/7/23 15:42,2/7/23 15:50,0,100,448,1,2/7/23 15:50,anonymous,EN,4,4,62,1, , , , , ,20, , ,1, , , , , , ,2, , ,4,6, , ,1, , , , ,5, ,6,5,4,5, , , , 
1126,2/7/23 15:45,2/7/23 15:50,0,100,309,1,2/7/23 15:50,anonymous,EN,1,2,50, ,1, , , , ,52,1, , , , , , , , ,5, , , , ,6,4, ,0, ,1,1, ,3, , , , ,3,4,3,3.333333333
1127,2/7/23 15:45,2/7/23 15:50,0,100,290,1,2/7/23 15:50,anonymous,EN,4,3,58,1, , , , , ,45,1, , , , , , , , ,5, , ,2,4, , ,1, ,1, ,1,3, ,4,4,4,4, , , , 
1128,2/7/23 15:48,2/7/23 15:50,0,100,108,1,2/7/23 15:50,anonymous,EN,4,3,41,1, , , , , ,39,1, , , , , , , , ,6, , ,2,6, , ,1, ,1, ,1,2, ,3,2,2,2.333333333, , , , 
1129,2/7/23 15:44,2/7/23 15:50,0,100,352,1,2/7/23 15:50,anonymous,EN,4,4,50, , ,1, , , ,32,1, , , , , , ,1, ,3, , , , ,6,5, ,0, ,1,1, ,4, , , , ,4,4,3,3.666666667
1130,2/7/23 15:44,2/7/23 15:50,0,100,354,1,2/7/23 15:50,anonymous,EN,7,1,50,1, , , , , ,40,1, , , , , , , , ,5, , , , ,6,1, ,0, ,1,1, ,6, , , , ,6,5,5,5.333333333
1131,2/7/23 15:43,2/7/23 15:50,0,100,456,1,2/7/23 15:50,anonymous,EN,4,3,68, ,1, , , , ,40, , , ,1, , , , , ,5, , , , ,6,4, ,-1, ,1,1, ,3, , , , ,3,3,3,3
1132,2/7/23 15:48,2/7/23 15:50,0,100,143,1,2/7/23 15:50,anonymous,EN,4,3,20,1, , , , , ,29, , , , , ,1, , , ,5, , , , ,6,5, ,1, ,1,1, ,4, , , , ,5,4,5,4.666666667
1133,2/7/23 15:47,2/7/23 15:50,0,100,202,1,2/7/23 15:50,anonymous,EN,7,1,53,1, , , , , ,43,1, , , , , , , , ,2,None, ,4,5, , ,0, ,1, ,1,4, ,5,4,5,4.666666667, , , , 
1134,2/7/23 15:48,2/7/23 15:50,0,100,171,1,2/7/23 15:50,anonymous,EN,2,3,53,1, , , , , ,34,1, , , , , , , , ,5, , ,2,4, , ,-1, ,1, ,1,5, ,4,6,3,4.333333333, , , , 
1135,2/7/23 15:48,2/7/23 15:50,0,100,145,1,2/7/23 15:50,anonymous,EN,2,2,50,1, , , , , ,26,1, , , , , , , , ,5, , ,2,3, , ,1, ,1, ,1,4, ,4,5,4,4.333333333, , , , 
1136,2/7/23 15:47,2/7/23 15:51,0,100,197,1,2/7/23 15:51,anonymous,EN,1,2,70,1, , , , , ,22, , , ,1, , , , , ,5,Was unsure if questions were in response to the police force shown or police in general (I answered in response to the police force shown). Prolific ID did not autofill, , , ,6,6, ,-1, ,1,1, ,1, , , , ,1,2,2,1.666666667
1137,2/7/23 15:48,2/7/23 15:51,0,100,165,1,2/7/23 15:51,anonymous,EN,4,3,35,1, , , , , ,32,1, , , , , , , , ,3,No, , , ,6,1, ,1, ,1,1, ,4, , , , ,4,4,4,4
1138,2/7/23 15:49,2/7/23 15:51,0,100,97,1,2/7/23 15:51,anonymous,EN,5,1,50,1, , , , , ,32,1, , , , , , , , ,6, , , , ,6,5, ,1, , , , ,3, , , , ,4,4,3,3.666666667
1139,2/7/23 15:49,2/7/23 15:51,0,100,141,1,2/7/23 15:51,anonymous,EN,3,2,43,1, , , , , ,35,1, , , , , , , , ,5, , ,2,4, , ,-1, ,1, ,1,5, ,4,4,3,3.666666667, , , , 
1140,2/7/23 15:48,2/7/23 15:51,0,100,188,1,2/7/23 15:51,anonymous,EN,6,1,72, ,1, , , , ,28,1, , , , , , , , ,6, , , , ,6,3, ,0, ,1,1, ,4, , , , ,4,5,4,4.333333333
1141,2/7/23 15:50,2/7/23 15:51,0,100,84,1,2/7/23 15:51,anonymous,EN,4,3,20,1, , , , , ,21,1, , , , , , , , ,1, , , , ,6,4, ,1, , , , ,2, , , , ,4,2,4,3.333333333
1142,2/7/23 15:34,2/7/23 15:51,0,100,1066,1,2/7/23 15:51,anonymous,EN,5,3,50, ,1, , , , ,52,1, , , , , , , , ,5, , ,2,5, , ,-1, ,1, ,1,4, ,4,3,4,3.666666667, , , , 
1143,2/7/23 15:49,2/7/23 15:51,0,100,145,1,2/7/23 15:51,anonymous,EN,3,2,50, ,1, , , , ,33,1, , , , , , , , ,5, , , , ,3,4, ,-1, ,1,1, ,1, , , , ,2, ,3, 
1144,2/7/23 15:47,2/7/23 15:52,0,100,293,1,2/7/23 15:52,anonymous,EN,2,2,70,1, , , , , ,52,1, , , , , , , , ,5, , ,2,5, , ,1, ,1, ,1,4, ,2,2,1,1.666666667, , , , 
1145,2/7/23 15:50,2/7/23 15:52,0,100,132,1,2/7/23 15:52,anonymous,EN,1,2,50,1, , , , , ,30,1, , , , , , , , ,5, , , , ,6,3, ,-1, ,1,1, ,3, , , , ,3,2,3,2.666666667
1146,2/7/23 15:47,2/7/23 15:52,0,100,261,1,2/7/23 15:52,anonymous,EN,4,3,50, ,1, , , , ,48, , , ,1, , , , , ,5,No, ,2,4, , ,-1, ,1, ,1,4, ,3,3,3,3, , , , 
1147,2/7/23 15:48,2/7/23 15:52,0,100,205,1,2/7/23 15:52,anonymous,EN,2,2,45, ,1, , , , ,50,1, , , , , , , , ,5, , ,2,4, , ,0, ,1, ,1,4, ,5,5,4,4.666666667, , , , 
1148,2/7/23 15:49,2/7/23 15:52,0,100,168,1,2/7/23 15:52,anonymous,EN,5,3,10,1, , , , , ,38,1, , , , , , , , ,5, , ,3,4, , ,1, ,1, ,1,4, ,5,4,3,4, , , , 
1149,2/7/23 15:49,2/7/23 15:52,0,100,152,1,2/7/23 15:52,anonymous,EN,2,3,65, , ,1, ,1,Genderfluid,29,1, , , , , , , , ,2, , , , ,7,6, ,0, ,1,1, ,2, , , , ,1,2,2,1.666666667
1150,2/7/23 15:50,2/7/23 15:52,0,100,147,1,2/7/23 15:52,anonymous,EN,3,3,50,1, , , , , ,38,1, , , , , , , , ,3, , , , ,6,4, ,0, ,1,1, ,4, , , , ,3,3,3,3
1151,2/7/23 15:48,2/7/23 15:52,0,100,226,1,2/7/23 15:52,anonymous,EN,4,2,50,1, , , , , ,39,1, , , , , , , , ,5, , , , ,6,5, ,0, ,1,1, ,4, , , , ,4,5,4,4.333333333
1152,2/7/23 15:45,2/7/23 15:52,0,100,441,1,2/7/23 15:52,anonymous,EN,4,2,84, ,1, , , , ,57,1,1, , , , , , , ,3, , ,3,3, , ,-1, ,1, ,1,5, ,5,3,4,4, , , , 
1153,2/7/23 15:50,2/7/23 15:52,0,100,136,1,2/7/23 15:52,anonymous,EN,3,2,50, ,1, , , , ,38,1, , , , , , , , ,2, , , , ,6,5, ,1, ,1,1, ,1, , , , ,1,1,1,1
1154,2/7/23 15:50,2/7/23 15:52,0,100,129,1,2/7/23 15:52,anonymous,EN,2,3,50,1, , , , , ,31, , , , , ,1, , , ,5, , ,3,3, , ,-1, ,1, ,1,5, ,6,6,4,5.333333333, , , , 
1155,2/7/23 15:49,2/7/23 15:52,0,100,166,1,2/7/23 15:52,anonymous,EN,5,3,45, ,1, , , , ,41,1, , , , , , , , ,5, , ,2,5, , ,1, ,1, ,1,3, ,3,2,3,2.666666667, , , , 
1156,2/7/23 15:50,2/7/23 15:52,0,100,152,1,2/7/23 15:52,anonymous,EN,2,2,8,1, , , , , ,34,1, , , , , , , , ,5, , ,2,5, , ,-1, ,1, ,1,5, ,4,5,4,4.333333333, , , , 
1157,2/7/23 15:51,2/7/23 15:52,0,100,100,1,2/7/23 15:52,anonymous,EN,3,2,50,1, , , , , ,28,1, , , , , , , , ,6, , ,2,3, , ,0, ,1, ,1,5, ,5,5,4,4.666666667, , , , 
1158,2/7/23 15:49,2/7/23 15:52,0,100,192,1,2/7/23 15:52,anonymous,EN,7,1,30,1, , , , , ,28,1, , , , , , , , ,6, , , , ,6,5, ,1, ,1,1, ,5, , , , ,5,5,4,4.666666667
1159,2/7/23 15:50,2/7/23 15:52,0,100,150,1,2/7/23 15:52,anonymous,EN,5,1,71,1, , , , , ,33,1, , , , , , , , ,6, , , , ,6,6, ,-1, ,1,1, ,4, , , , ,4,5,5,4.666666667
1160,2/7/23 15:50,2/7/23 15:52,0,100,157,1,2/7/23 15:52,anonymous,EN,4,3,60,1, , , , , ,34,1, , , , , , , , ,4, , ,2,2, , ,1, ,1, ,1,5, ,5,4,1,3.333333333, , , , 
1161,2/7/23 15:48,2/7/23 15:53,0,100,260,1,2/7/23 15:53,anonymous,EN,1,2,74,1, , , , , ,30,1, , , , , , , , ,5, , ,2,3, , ,-1, ,1, ,1,4, ,4,4,4,4, , , , 
1162,2/7/23 15:48,2/7/23 15:53,0,100,266,1,2/7/23 15:53,anonymous,EN,3,2,55,1, , , , , ,56, , , ,1, , , , , ,3, , ,2,5, , ,0, ,1, ,1,4, ,4,4,4,4, , , , 
1163,2/7/23 15:50,2/7/23 15:53,0,100,151,1,2/7/23 15:53,anonymous,EN,4,3,50,1, , , , , ,50, , , ,1, , , , , ,3, , ,2,5, , ,1, ,1, ,1,3, ,1,3,3,2.333333333, , , , 
1164,2/7/23 15:50,2/7/23 15:53,0,100,185,1,2/7/23 15:53,anonymous,EN,6,1,85, ,1, , , , ,37,1, , , , , , , , ,2, , ,2,6, , ,0, ,1, ,1,2, ,3,2,3,2.666666667, , , , 
1165,2/7/23 15:50,2/7/23 15:53,0,100,180,1,2/7/23 15:53,anonymous,EN,3,2,28, ,1, , , , ,39, , , ,1, , , , , ,5, , , , ,6,5, ,0, ,1,1, ,5, , , , ,2,3,4,3
1166,2/7/23 15:50,2/7/23 15:53,0,100,189,1,2/7/23 15:53,anonymous,EN,4,2,40,1, , , , , ,38,1, , , , , , , , ,5, , , , ,6,5, ,-1, ,1,1, ,4, , , , ,3,3,4,3.333333333
1167,2/7/23 15:47,2/7/23 15:53,0,100,328,1,2/7/23 15:53,anonymous,EN,2,3,55,1, , , , , ,34, , , ,1, , , , , ,6, , ,2,3, , ,1, ,1, ,1,5, ,4,5,4,4.333333333, , , , 
1168,2/7/23 15:51,2/7/23 15:53,0,100,107,1,2/7/23 15:53,anonymous,EN,1,2,62, , ,1, , , ,21,1, , , , , , , , ,3, , , , ,6,5, ,0, ,1,1, ,2, , , , ,2,3,3,2.666666667
1169,2/7/23 15:48,2/7/23 15:53,0,100,325,1,2/7/23 15:53,anonymous,EN,3,3,81,1, , , , , ,52,1, , , , , , , , ,2,It is not surprising that People whos job it is to subvert rights align with a political party that advocates the same.. the instructions were clear, , , ,6,5, ,-1, , , , ,1, , , , ,1,2,3,2
1170,2/7/23 15:50,2/7/23 15:53,0,100,164,1,2/7/23 15:53,anonymous,EN,5,1,10, ,1, , , , ,26,1, , , , , , , , ,5, , , , ,6,3, ,0, ,1,1, ,4, , , , ,3,4,3,3.333333333
1171,2/7/23 15:48,2/7/23 15:53,0,100,299,1,2/7/23 15:53,anonymous,EN,1,2,50, ,1, , , , , ,1, , , , , , , , ,1, , , , ,6,3, ,0, ,1,1, ,2, , , , ,1,1,1,1
1172,2/7/23 15:50,2/7/23 15:53,0,100,226,1,2/7/23 15:53,anonymous,EN,4,2,59,1, , , , , ,40,1, , , , , , , , ,5, , ,2,4, , ,0, ,1, ,1,4, ,5,5,4,4.666666667, , , , 
1173,2/7/23 15:51,2/7/23 15:53,0,100,136,1,2/7/23 15:53,anonymous,EN,7,1,22,1, , , , , ,32,1, , , , , , , , ,5, , ,2,4, , ,0, ,1, ,1,4, ,1,2,2,1.666666667, , , , 
1174,2/7/23 15:49,2/7/23 15:53,0,100,273,1,2/7/23 15:53,anonymous,EN,2,2,57, ,1, , , , ,35,1, , , , , , , , ,5,Best wishes. Everything was great., ,3,3, , ,-1, ,1, ,1,4, ,3,4,4,3.666666667, , , , 
1175,2/7/23 15:47,2/7/23 15:53,0,100,385,1,2/7/23 15:53,anonymous,EN,1,2,48,1, , , , , ,20, ,1, , , , , , , ,2, , , , ,6,6, ,-1, ,1,1, ,1, , , , ,1,2,3,2
1176,2/7/23 15:51,2/7/23 15:53,0,100,155,1,2/7/23 15:53,anonymous,EN,2,2,75, ,1, , , , ,35,1, , , , , , , , ,6, , , , ,6,5, ,1, ,1,1, ,2, , , , ,2,1,3,2
1177,2/7/23 15:51,2/7/23 15:54,0,100,179,1,2/7/23 15:54,anonymous,EN,2,2,50, ,1, , , , ,57,1, , , , , , , , ,5, , , , ,6,5, ,1, ,1,1, ,2, , , , ,2,3,3,2.666666667
1178,2/7/23 15:51,2/7/23 15:54,0,100,142,1,2/7/23 15:54,anonymous,EN,3,2,50,1, , , , , ,37,1, , , , , , , , ,4, , , , ,6,6, ,-1, ,1,1, ,2, , , , ,2,4,4,3.333333333
1179,2/7/23 15:52,2/7/23 15:54,0,100,93,1,2/7/23 15:54,anonymous,EN,4,3,35,1, , , , , ,31,1, , , , , , , , ,5, , ,2,4, , ,0, ,1, ,1,3, ,3,3,2,2.666666667, , , , 
1180,2/7/23 15:52,2/7/23 15:54,0,100,104,1,2/7/23 15:54,anonymous,EN,3,3,50,1, , , , , ,33,1, , , , , , , , ,5, , , , ,6,4, ,1, ,1,1, ,2, , , , ,2,2,3,2.333333333
1181,2/7/23 15:51,2/7/23 15:54,0,100,185,1,2/7/23 15:54,anonymous,EN,1,2,73,1, , , , , ,38,1, , , , , , , , ,2, , , , ,6,5, ,-1, ,1,1, ,3, , , , ,3,1,3,2.333333333
1182,2/7/23 15:52,2/7/23 15:54,0,100,134,1,2/7/23 15:54,anonymous,EN,1,2,90,1, , , , , ,66,1, , , , , , , , ,2, , ,2,1, , ,0, ,1, ,1,5, ,6,6,4,5.333333333, , , , 
1183,2/7/23 15:52,2/7/23 15:54,0,100,138,1,2/7/23 15:54,anonymous,EN,2,2,70, ,1, , , , ,22,1, , , , , , , , ,1, , ,2,1, , ,0, ,1, ,1,4, ,4,4,4,4, , , , 
1184,2/7/23 15:51,2/7/23 15:54,0,100,157,1,2/7/23 15:54,anonymous,EN,2,2,50, ,1, , , , ,62,1, , , , , , , , ,5, , , , ,6,5, ,0, ,1,1, ,3, , , , ,3,3,3,3
1185,2/7/23 15:51,2/7/23 15:54,0,100,160,1,2/7/23 15:54,anonymous,EN,3,2,30, ,1, , , , ,34,1, , , , , , , , ,5, , ,2,3, , ,-1, ,1, ,1,4, ,4,4,3,3.666666667, , , , 
1186,2/7/23 15:52,2/7/23 15:54,0,100,96,1,2/7/23 15:54,anonymous,EN,5,1,50, ,1, , , , ,49,1, , , , , , , , ,3, , , , ,6,4, ,-1, ,1,1, ,2, , , , ,3,3,4,3.333333333
1187,2/7/23 15:51,2/7/23 15:54,0,100,172,1,2/7/23 15:54,anonymous,EN,4,2,23,1, , , , , ,19, , ,1, , , , , , ,5, , ,2,3, , ,-1, ,1, ,1,4, ,3,2,3,2.666666667, , , , 
1188,2/7/23 15:52,2/7/23 15:54,0,100,137,1,2/7/23 15:54,anonymous,EN,1,3,60,1, , , , , ,33,1, , , , , , , , ,5, , , , ,7,6, ,-1, ,1,1, ,1, , , , ,1,1,1,1
1189,2/7/23 15:50,2/7/23 15:54,0,100,224,1,2/7/23 15:54,anonymous,EN,6,3,8,1, , , , , ,35,1, , , , , , , , ,3, , ,2,3, , ,1, ,1, ,1,2, ,2,1,3,2, , , , 
1190,2/7/23 15:50,2/7/23 15:54,0,100,273,1,2/7/23 15:54,anonymous,EN,4,3,24,1, , , , , ,24, , , , , , ,1, , ,4, , ,2,4, , ,-1, ,1, ,1,4, ,5,4,4,4.333333333, , , , 
1191,2/7/23 15:52,2/7/23 15:54,0,100,160,1,2/7/23 15:54,anonymous,EN,4,2,4, ,1, , , , ,33, , , ,1, , , , , ,5,no comments, , , ,6,4, ,0, ,1,1, ,5, , , , ,5,5,4,4.666666667
1192,2/7/23 15:51,2/7/23 15:54,0,100,231,1,2/7/23 15:54,anonymous,EN,7,1,63, , ,1, , , ,44, ,1, , , , , , , ,6,n/a, ,4,3, , ,-1, , , , ,4, ,3,4,3,3.333333333, , , , 
1193,2/7/23 15:40,2/7/23 15:54,0,100,875,1,2/7/23 15:54,anonymous,EN,1,2,95,1, , , , , ,35, , ,1, , , , , , ,5,The instructions were clear, , , ,7,6, ,1, ,1,1, ,1, , , , ,1,1,2,1.333333333
1194,2/7/23 15:52,2/7/23 15:54,0,100,138,1,2/7/23 15:54,anonymous,EN,4,3,65, ,1, , , , ,32,1, , , , , , , , ,3,Everything was clear and I was able to answer the questions without issue. Thank you!, ,2,4, , ,1, ,1, ,1,4, ,4,5,4,4.333333333, , , , 
1195,2/7/23 15:53,2/7/23 15:54,0,100,87,1,2/7/23 15:54,anonymous,EN,4,3,30,1, , , , , ,24,1, , ,1, , , , , ,5, , ,2,3, , ,1, ,1, ,1,5, ,5,6,5,5.333333333, , , , 
1196,2/7/23 15:53,2/7/23 15:54,0,100,104,1,2/7/23 15:54,anonymous,EN,3,2,50,1, , , , , ,35,1, , , , , , , , ,6, , ,2,5, , ,1, , , , ,4, ,3,2,3,2.666666667, , , , 
1197,2/7/23 15:52,2/7/23 15:54,0,100,172,1,2/7/23 15:54,anonymous,EN,1,2,100,1, , , , , ,47,1, , , , , , , , ,3, , , , ,6,6, ,1, ,1,1, ,3, , , , ,2,4,3,3
1198,2/7/23 15:47,2/7/23 15:55,0,100,448,1,2/7/23 15:55,anonymous,EN,4,1,60,1, , , , , ,34, ,1, , , , , , , ,5, , ,3,2, , ,0, ,1, ,1,5, ,4,5,4,4.333333333, , , , 
1199,2/7/23 15:42,2/7/23 15:55,0,100,745,1,2/7/23 15:55,anonymous,EN,2,2,51,1, , , , , ,31,1, , , , , , , , ,3, , ,2,4, , ,-1, ,1, ,1,5, ,5,5,4,4.666666667, , , , 
1200,2/7/23 15:53,2/7/23 15:55,0,100,127,1,2/7/23 15:55,anonymous,EN,1,2,64,1, , , , , ,33,1, ,1, , , , , , ,6, , , , ,6,5, ,0, ,1,1, ,2, , , , ,3,2,2,2.333333333
1201,2/7/23 15:52,2/7/23 15:55,0,100,143,1,2/7/23 15:55,anonymous,EN,1,2,55, , ,1, , , ,25, , , ,1, , , , , ,5, , , , ,6,4, ,0, ,1,1, ,3, , , , ,4,4,3,3.666666667
1202,2/7/23 15:53,2/7/23 15:55,0,100,121,1,2/7/23 15:55,anonymous,EN,4,2,50,1, , , , , ,63,1, , , , , , , , ,5, , ,5,4, , ,-1, , , , ,4, ,4,4,4,4, , , , 
1203,2/7/23 15:53,2/7/23 15:55,0,100,112,1,2/7/23 15:55,anonymous,EN,3,3,41,1, , , , , ,37,1, , , , , , , , ,6, , , , ,6,3, ,0, ,1,1, ,4, , , , ,4,4,4,4
1204,2/7/23 15:49,2/7/23 15:55,0,100,383,1,2/7/23 15:55,anonymous,EN,5,1,75,1, , , , , ,34,1, , , , , , , , ,5, , ,2,5, , ,0, ,1, ,1,2, ,4,3,3,3.333333333, , , , 
1205,2/7/23 15:44,2/7/23 15:55,0,100,688,1,2/7/23 15:55,anonymous,EN,3,2,20,1, , , , , ,28,1, , , , , , , , ,3, , ,2,5, , ,1, ,1, ,1,3, ,4,4,3,3.666666667, , , , 
1206,2/7/23 15:51,2/7/23 15:55,0,100,258,1,2/7/23 15:55,anonymous,EN,4,1,50, ,1, , , , ,40,1, , , , , , , , ,3, , ,2,3, , ,-1, ,1, ,1,3, ,4,3,3,3.333333333, , , , 
1207,2/7/23 15:52,2/7/23 15:55,0,100,205,1,2/7/23 15:55,anonymous,EN,2,2,55, ,1, , , , ,50,1, , , , , , , , ,5, , ,2,4, , ,0, ,1, ,1,5, ,5,5,4,4.666666667, , , , 
1208,2/7/23 15:53,2/7/23 15:55,0,100,173,1,2/7/23 15:55,anonymous,EN,1,2,50, , ,1, , , ,26,1, , , , , , , , ,4, , ,2,5, , ,-1, ,1, ,1,5, ,6,6,1,4.333333333, , , , 
1209,2/7/23 15:54,2/7/23 15:56,0,100,87,1,2/7/23 15:56,anonymous,EN,4,3,50,1, , , , , ,36,1, , , , , , , , ,5, , , , ,6,4, ,0, ,1,1, ,3, , , , ,2,2,3,2.333333333
1210,2/7/23 15:52,2/7/23 15:56,0,100,197,1,2/7/23 15:56,anonymous,EN,2,2,65,1, , , , , ,35, , , ,1, , , , , ,3,The instructions were very clear and I enjoyed taking part. Thank you for allowing me to participate., , , ,6,5, ,1, ,1,1, ,4, , , , ,3,4,3,3.333333333
1211,2/7/23 15:53,2/7/23 15:56,0,100,154,1,2/7/23 15:56,anonymous,EN,4,3,50, , , , , , ,47,1, , , , , , , , ,4, , , , ,6,1, ,0, ,1,1, ,4, , , , ,4,4,4,4
1212,2/7/23 15:53,2/7/23 15:56,0,100,212,1,2/7/23 15:56,anonymous,EN,1,3,42,1, , , , , ,30,1, , , , , , , , ,5, , , , ,6,6, ,-1, ,1,1, ,1, , , , ,1,1,1,1
1213,2/7/23 15:54,2/7/23 15:56,0,100,118,1,2/7/23 15:56,anonymous,EN,4,2,40,1, , , , , ,24,1, , , , , , , , ,5, , ,2,3, , ,1, ,1, ,1,4, ,3,4,3,3.333333333, , , , 
1214,2/7/23 15:52,2/7/23 15:56,0,100,238,1,2/7/23 15:56,anonymous,EN,7,1,50, ,1, , , , ,64,1, , , , , , , , ,5,no, , , ,6,5, ,1, ,1,1, ,5, , , , ,5,6,4,5
1215,2/7/23 15:46,2/7/23 15:56,0,100,612,1,2/7/23 15:56,anonymous,EN,3,2,36,1, , , , , ,30,1, , , , , , , , ,2, , ,2,3, , ,-1, ,1, ,1,4, ,5,5,3,4.333333333, , , , 
1216,2/7/23 15:53,2/7/23 15:56,0,100,173,1,2/7/23 15:56,anonymous,EN,7,1,24,1, , , , , ,43, , , ,1, , , , , ,5, , ,2,5, , ,1, ,1, ,1,3, ,2,2,2,2, , , , 
1217,2/7/23 15:53,2/7/23 15:56,0,100,176,1,2/7/23 15:56,anonymous,EN,4,3,50,1, , , , , ,28,1, , , , , , , , ,4, , ,2,4, , ,0, ,1, ,1,4, ,4,4,3,3.666666667, , , , 
1218,2/7/23 15:54,2/7/23 15:56,0,100,156,1,2/7/23 15:56,anonymous,EN,5,3,50,1, , , , , ,50,1, , , , , , , , ,6, , , , ,5,2, ,1, , , , ,6, , , , ,5,5,4,4.666666667
1219,2/7/23 15:54,2/7/23 15:57,0,100,136,1,2/7/23 15:57,anonymous,EN,4,3,53,1, , , , , ,45,1, , , , , , , , ,4, , , , ,6,4, ,-1, ,1,1, ,4, , , , ,4,4,4,4
1220,2/7/23 15:53,2/7/23 15:57,0,100,212,1,2/7/23 15:57,anonymous,EN,3,3,60, ,1, , , , ,23,1, , , , , , , , ,4, , , , ,6,4, ,1, ,1,1, ,4, , , , ,4,3,3,3.333333333
1221,2/7/23 15:54,2/7/23 15:57,0,100,148,1,2/7/23 15:57,anonymous,EN,3,3,20,1, , , , , ,36,1, , , , , , , , ,2, , ,2,4, , ,-1, ,1, ,1,4, ,4,4,4,4, , , , 
1222,2/7/23 15:55,2/7/23 15:57,0,100,85,1,2/7/23 15:57,anonymous,EN,1,2,3,1, , , , , ,26,1, , , , , , , , ,2, , , , ,6,5, ,1, ,1,1, ,1, , , , ,1,1,2,1.333333333
1223,2/7/23 15:51,2/7/23 15:57,0,100,337,1,2/7/23 15:57,anonymous,EN,2,2,55, ,1, , , , ,59,1, , , , , , , , ,5,"Just that I consider myself very liberal and yet would be wary of any group wielding academic influence with that high of a political leaning, left or right.", ,3,3, , ,1, ,1, ,1,3, ,3,5,3,3.666666667, , , , 
