DummyID,Rang_ControlT_First_Click,Rang_ControlT_Last_Click,Rang_ControlT_Page_Submit,Rang_ControlT_Click_Count,Polit_Rang,Trust_Rang,Fund_Rang,Advice_Rang,Defer_Rang,Range_TrumpT_First_Click,Range_TrumpT_Last_Click,Range_TrumpT_Page_Submit,Range_TrumpT_Click_Count,Polit_Rang.0,Trust_Rang.0,Fund_Rang.0,Advice_Rang.0,Defer_Rang.0,Rang_BidenT_First_Click,Rang_BidenT_Last_Click,Rang_BidenT_Page_Submit,Rang_BidenT_Click_Count,Polit_Rang.1,Trust_Rang.1,Fund_Rang.1,Advice_Rang.1,Defer_Rang.1,PolitAllRang,TrustAllRang,FundAllRang,AdviceAllRang,DeferALlRang,Donate,Ideology,PolParty,Vote,VigAtts__1,Gender__1,Gender__2,Gender__3,Gender__4,Gender__5,Gender__5_TEXT,Age,Race__1,Race__2,Race__3,Race__4,Race__5,Race__6,Race__7,Race__8,Race__9,Education_,Open_,PolitRang,RangContCond,RangBidenCond,RangTrumpCond,RangCond,TrustRang,AdviceRang,DeferRang,FundRang,SupportRang,SupportAllRang,TrumpDummy,BidenDummy,TrumpxIdeo,BidenxIdeo,ZIdeology,Ideo_2,Condition
416,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,27.772,83.704,84.501,14,4,4,4,3,3,4,5,6,5,4,1,2,2,2,50,1,NA,NA,NA,NA,,52,1,NA,NA,NA,NA,NA,NA,NA,NA,6,,4,0,-1,0,-1,4,3,3,4,3.333333333,5,0,1,0,-0.712392015,-0.712392015,-2,Biden
417,NA,NA,NA,NA,0,0,0,0,0,46.847,66.171,67.208,8,5,3,3,3,3,NA,NA,NA,NA,0,0,0,0,0,2,5,4,5,4,3,2,4,3,50,1,NA,NA,NA,NA,,32,1,NA,NA,NA,NA,NA,NA,NA,NA,2,,5,0,0,1,1,3,3,3,3,3,4.333333333,1,0,-0.712392015,0,-0.712392015,-2,Trump
418,12.239,81.555,82.355,30,1,5,4,5,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,1,5,4,4,4,2,5,1,1,30,NA,1,NA,NA,NA,,23,1,NA,NA,NA,NA,NA,NA,NA,NA,3,,1,2,0,0,0,5,5,4,4,4.333333333,4,0,0,0,0,1.048316706,1,Control
419,23.91,87.159,88.955,9,3,5,2,4,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,1,5,5,5,5,3,2,3,3,6,1,NA,NA,NA,NA,,NA,1,1,NA,NA,1,NA,NA,NA,NA,2,,3,2,0,0,0,5,4,4,2,3.333333333,5,0,0,0,0,-0.712392015,-2,Control
420,NA,NA,NA,NA,0,0,0,0,0,1.289,125.492,128.114,11,4,3,3,1,2,NA,NA,NA,NA,0,0,0,0,0,3,4,4,5,4,3,2,2,3,66,NA,1,NA,NA,NA,,20,1,NA,NA,NA,NA,NA,NA,NA,NA,2,,4,0,0,1,1,3,1,2,3,2,4.333333333,1,0,-0.712392015,0,-0.712392015,-2,Trump
421,NA,NA,NA,NA,0,0,0,0,0,56.532,74.921,77.322,5,5,2,2,1,2,NA,NA,NA,NA,0,0,0,0,0,3,4,4,5,4,1,3,3,2,28,NA,1,NA,NA,NA,,25,1,1,NA,NA,NA,NA,NA,NA,NA,5,,5,0,0,1,1,2,1,2,2,1.666666667,4.333333333,1,0,-0.125489108,0,-0.125489108,-1,Trump
422,142.668,193.1,197.39,7,5,3,3,3,3,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,4,3,3,3,4,1,4,2,3,13,1,NA,NA,NA,NA,,28,NA,1,NA,NA,NA,NA,NA,NA,NA,5,,5,2,0,0,0,3,3,3,3,3,3.333333333,0,0,0,0,0.461413799,0,Control
423,NA,NA,NA,NA,0,0,0,0,0,68.983,84.953,85.635,7,6,5,5,5,5,NA,NA,NA,NA,0,0,0,0,0,1,6,6,6,6,2,7,1,1,0,1,NA,NA,NA,NA,,30,1,NA,NA,NA,NA,NA,NA,NA,NA,2,,6,0,0,1,1,5,5,5,5,5,6,1,0,2.22212252,0,2.22212252,3,Trump
424,1.385,149.048,149.892,34,3,3,4,5,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,4,3,5,5,4,2,4,1,1,0,1,NA,NA,NA,NA,,51,1,NA,NA,NA,NA,NA,NA,NA,NA,2,,3,2,0,0,0,3,5,4,4,4.333333333,4.666666667,0,0,0,0,0.461413799,0,Control
425,NA,NA,NA,NA,0,0,0,0,0,172.071,210.052,211.29,6,6,1,3,2,3,NA,NA,NA,NA,0,0,0,0,0,4,4,5,2,4,1,1,2,3,50,NA,NA,1,NA,NA,,35,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,6,0,0,1,1,1,2,3,3,2.666666667,3.666666667,1,0,-1.299294923,0,-1.299294923,-3,Trump
426,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,113.242,129.93,131.126,5,4,4,5,5,4,5,5,5,6,5,1,2,2,2,50,1,NA,NA,NA,NA,,28,NA,NA,NA,1,NA,NA,NA,NA,NA,3,,4,0,-1,0,-1,4,5,4,5,4.666666667,5.333333333,0,1,0,-0.712392015,-0.712392015,-2,Biden
427,NA,NA,NA,NA,0,0,0,0,0,63.634,93.513,94.945,5,3,3,2,2,3,NA,NA,NA,NA,0,0,0,0,0,3,3,3,3,3,1,7,2,2,71,1,NA,NA,NA,NA,,58,1,NA,NA,NA,NA,NA,NA,NA,NA,6,,3,0,0,1,1,3,2,3,2,2.333333333,3,1,0,2.22212252,0,2.22212252,3,Trump
428,19.091,40.981,41.866,7,3,4,4,5,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,3,4,4,5,5,2,1,2,2,40,1,NA,NA,NA,NA,,33,NA,1,NA,NA,NA,NA,NA,NA,NA,1,,3,2,0,0,0,4,5,4,4,4.333333333,4.666666667,0,0,0,0,-1.299294923,-3,Control
429,NA,NA,NA,NA,0,0,0,0,0,150.843,180.714,182.29,5,1,1,1,1,1,NA,NA,NA,NA,0,0,0,0,0,1,3,5,1,4,3,1,4,3,50,1,NA,NA,NA,NA,,36,1,NA,NA,NA,NA,NA,NA,NA,NA,2,Thank you,1,0,0,1,1,1,1,1,1,1,3.333333333,1,0,-1.299294923,0,-1.299294923,-3,Trump
430,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,21.292,39.463,40.494,5,6,4,3,3,3,4,5,3,3,3,1,4,3,2,30,NA,1,NA,NA,NA,,21,1,NA,NA,NA,NA,NA,NA,NA,NA,5,"I find that when you take a park ranger job and politicize it, it takes away form the actual duties they are supposed to have. I understand everyone has their own opinions and beliefs but I don't trust people who are using a job such as a park ranger job to promote individuals they think should run for government, whoever they are. I prefer seeing more separation.",6,0,-1,0,-1,4,3,3,3,3,3,0,1,0,0.461413799,0.461413799,0,Biden
431,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0.847,83.84,84.206,51,5,2,3,1,2,5,2,3,2,2,1,4,1,1,40,1,NA,NA,NA,NA,,40,NA,NA,1,NA,NA,NA,NA,NA,NA,6,,5,0,-1,0,-1,2,1,2,3,2,2.333333333,0,1,0,0.461413799,0.461413799,0,Biden
432,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,7.437,62.122,63.148,11,5,5,4,5,3,1,6,5,6,4,2,1,3,3,29,NA,1,NA,NA,NA,,27,NA,NA,NA,1,NA,NA,NA,NA,NA,6,,5,0,-1,0,-1,5,5,3,4,4,5,0,1,0,-1.299294923,-1.299294923,-3,Biden
433,NA,NA,NA,NA,0,0,0,0,0,59.123,90.355,97.376,7,5,1,3,3,3,NA,NA,NA,NA,0,0,0,0,0,3,4,4,4,4,1,3,3,2,50,NA,NA,1,NA,NA,,37,1,NA,NA,NA,NA,NA,NA,NA,NA,3,,5,0,0,1,1,1,3,3,3,3,4,1,0,-0.125489108,0,-0.125489108,-1,Trump
434,3.091,74.96,80.31,15,1,6,6,6,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,1,6,6,6,4,3,4,3,3,50,1,NA,NA,NA,NA,,30,NA,NA,1,NA,NA,NA,NA,NA,NA,2,,1,2,0,0,0,6,6,4,6,5.333333333,5.333333333,0,0,0,0,0.461413799,0,Control
435,3.481,63.636,65.162,19,2,5,5,5,5,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2,5,5,5,5,2,2,2,2,18,1,NA,NA,NA,NA,,36,1,NA,NA,NA,NA,NA,NA,NA,NA,6,,2,2,0,0,0,5,5,5,5,5,5,0,0,0,0,-0.712392015,-2,Control
436,111.55,137.421,138.068,7,3,4,6,6,5,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2,5,6,6,5,2,4,3,3,0,1,NA,NA,NA,NA,,46,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,3,2,0,0,0,4,6,5,6,5.666666667,5.666666667,0,0,0,0,0.461413799,0,Control
437,NA,NA,NA,NA,0,0,0,0,0,69.8,88.467,90.176,6,3,2,1,2,1,NA,NA,NA,NA,0,0,0,0,0,3,3,1,2,1,1,2,3,2,45,1,NA,NA,NA,NA,,75,1,NA,NA,NA,NA,NA,NA,NA,NA,4,,3,0,0,1,1,2,2,1,1,1.333333333,1.333333333,1,0,-0.712392015,0,-0.712392015,-2,Trump
438,NA,NA,NA,NA,0,0,0,0,0,64.358,89.404,92.093,7,6,1,2,1,2,NA,NA,NA,NA,0,0,0,0,0,4,4,2,2,2,3,1,2,2,50,1,NA,NA,NA,NA,,41,1,NA,NA,NA,NA,NA,NA,NA,NA,3,,6,0,0,1,1,1,1,2,2,1.666666667,2,1,0,-1.299294923,0,-1.299294923,-3,Trump
439,NA,NA,NA,NA,0,0,0,0,0,62.883,84.207,85.417,5,5,2,2,1,2,NA,NA,NA,NA,0,0,0,0,0,4,5,5,3,3,1,1,2,2,50,1,NA,NA,NA,NA,,25,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,5,0,0,1,1,2,1,2,2,1.666666667,3.666666667,1,0,-1.299294923,0,-1.299294923,-3,Trump
440,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,77.188,104.066,104.926,11,6,3,4,4,4,5,6,5,5,5,1,2,2,2,14,1,NA,NA,NA,NA,,33,1,1,NA,NA,NA,NA,NA,NA,NA,3,"No comments, very clear. ty",6,0,-1,0,-1,3,4,4,4,4,5,0,1,0,-0.712392015,-0.712392015,-2,Biden
441,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,40.308,392.195,393.201,44,5,4,4,4,3,4,4,4,4,3,3,3,2,2,91,NA,1,NA,NA,NA,,55,NA,1,NA,NA,NA,NA,NA,NA,NA,3,Instructions were clear.,5,0,-1,0,-1,4,4,3,4,3.666666667,3.666666667,0,1,0,-0.125489108,-0.125489108,-1,Biden
442,NA,NA,NA,NA,0,0,0,0,0,5.103,16.59,18.783,5,5,4,4,5,5,NA,NA,NA,NA,0,0,0,0,0,5,4,5,5,5,1,2,2,2,50,NA,1,NA,NA,NA,,31,1,NA,NA,NA,NA,NA,NA,NA,NA,6,,5,0,0,1,1,4,5,5,4,4.666666667,5,1,0,-0.712392015,0,-0.712392015,-2,Trump
443,NA,NA,NA,NA,0,0,0,0,0,2.908,52.146,53.381,19,3,3,3,4,3,NA,NA,NA,NA,0,0,0,0,0,3,4,4,4,3,1,5,1,1,50,1,NA,NA,NA,NA,,33,NA,NA,1,NA,NA,NA,NA,NA,NA,4,,3,0,0,1,1,3,4,3,3,3.333333333,3.666666667,1,0,1.048316706,0,1.048316706,1,Trump
444,49.393,127.049,128.888,13,2,5,5,6,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2,5,5,5,5,2,2,2,2,60,1,NA,NA,NA,NA,,73,1,NA,NA,NA,NA,NA,NA,NA,NA,3,,2,2,0,0,0,5,6,4,5,5,5,0,0,0,0,-0.712392015,-2,Control
445,298.146,311.521,313.343,6,3,6,5,6,5,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,3,6,6,5,5,2,1,2,2,65,1,NA,NA,NA,NA,,26,1,NA,NA,NA,NA,NA,NA,NA,NA,3,,3,2,0,0,0,6,6,5,5,5.333333333,5.333333333,0,0,0,0,-1.299294923,-3,Control
446,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,19.913,158.148,159.072,21,1,4,5,1,3,1,4,5,1,3,2,6,1,1,66,NA,1,NA,NA,NA,,52,1,NA,NA,NA,NA,NA,NA,NA,NA,2,No everything was clear,1,0,-1,0,-1,4,1,3,5,3,3,0,1,0,1.635219613,1.635219613,2,Biden
447,29.27,55.743,56.334,32,3,3,3,4,3,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,3,3,3,4,3,1,4,3,3,50,1,NA,NA,NA,NA,,21,NA,NA,NA,NA,NA,NA,NA,NA,1,7,,3,2,0,0,0,3,4,3,3,3.333333333,3.333333333,0,0,0,0,0.461413799,0,Control
448,23.457,43.305,47.975,17,2,5,5,5,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2,5,5,5,4,2,3,2,2,67,1,NA,NA,NA,NA,,31,NA,NA,NA,1,NA,NA,NA,NA,NA,5,,2,2,0,0,0,5,5,4,5,4.666666667,4.666666667,0,0,0,0,-0.125489108,-1,Control
449,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,80.428,109.7,110.698,10,1,3,1,1,3,1,4,3,3,3,2,7,1,1,0,NA,1,NA,NA,NA,,46,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,1,0,-1,0,-1,3,1,3,1,1.666666667,3,0,1,0,2.22212252,2.22212252,3,Biden
450,56.738,79.182,82.803,6,2,6,5,4,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2,5,5,5,5,1,3,3,1,40,1,NA,NA,NA,NA,,32,NA,NA,NA,1,NA,NA,NA,NA,NA,6,,2,2,0,0,0,6,4,4,5,4.333333333,5,0,0,0,0,-0.125489108,-1,Control
451,0.857,80.77,82.002,33,4,5,5,5,5,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,4,5,5,5,4,2,1,2,2,25,1,NA,NA,NA,NA,,29,1,NA,NA,NA,NA,NA,NA,NA,NA,3,"When you include the word ""joke"" with what's considered offensive, it degrades that value. Jokes are often offensive; it's a nature of comedy.",4,2,0,0,0,5,5,5,5,5,4.666666667,0,0,0,0,-1.299294923,-3,Control
452,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,66.234,167.712,169.575,18,1,3,4,4,4,1,4,4,5,4,3,2,2,3,81,NA,1,NA,NA,NA,,56,NA,NA,1,NA,NA,NA,NA,NA,NA,6,,1,0,-1,0,-1,3,4,4,4,4,4.333333333,0,1,0,-0.712392015,-0.712392015,-2,Biden
453,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,98.802,126.889,128.834,6,3,2,1,1,3,3,4,3,1,4,1,4,3,3,20,1,NA,NA,NA,NA,,32,1,NA,NA,NA,NA,NA,NA,NA,NA,2,,3,0,-1,0,-1,2,1,3,1,1.666666667,2.666666667,0,1,0,0.461413799,0.461413799,0,Biden
454,NA,NA,NA,NA,0,0,0,0,0,69.902,106.028,109.876,6,1,5,6,4,4,NA,NA,NA,NA,0,0,0,0,0,1,5,5,4,5,2,5,1,1,3,1,NA,NA,NA,NA,,58,1,NA,NA,NA,NA,NA,NA,NA,NA,2,,1,0,0,1,1,5,4,4,6,4.666666667,4.666666667,1,0,1.048316706,0,1.048316706,1,Trump
455,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,10.251,89.596,91.56,22,6,1,1,1,1,3,3,3,1,2,1,5,1,1,0,NA,1,NA,NA,NA,,46,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,6,0,-1,0,-1,1,1,1,1,1,2,0,1,0,1.048316706,1.048316706,1,Biden
456,NA,NA,NA,NA,0,0,0,0,0,40.477,57.037,58.089,5,2,4,3,4,4,NA,NA,NA,NA,0,0,0,0,0,2,5,4,5,4,1,4,3,2,8,1,NA,NA,NA,NA,,36,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,2,0,0,1,1,4,4,4,3,3.666666667,4.333333333,1,0,0.461413799,0,0.461413799,0,Trump
457,24.21,44.744,45.526,8,1,6,6,6,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2,6,6,6,5,2,2,2,2,31,NA,1,NA,NA,NA,,33,NA,NA,NA,1,NA,NA,NA,NA,NA,5,,1,2,0,0,0,6,6,4,6,5.333333333,5.666666667,0,0,0,0,-0.712392015,-2,Control
458,NA,NA,NA,NA,0,0,0,0,0,20.98,32.868,33.816,5,3,1,1,2,3,NA,NA,NA,NA,0,0,0,0,0,3,4,6,5,5,1,1,2,2,45,NA,1,NA,NA,NA,,27,1,NA,NA,NA,NA,NA,NA,NA,NA,6,,3,0,0,1,1,1,2,3,1,2,5.333333333,1,0,-1.299294923,0,-1.299294923,-3,Trump
459,18.286,54.759,56.529,17,2,4,4,5,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2,4,4,4,4,2,1,2,2,70,1,NA,NA,NA,NA,,26,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,2,2,0,0,0,4,5,4,4,4.333333333,4,0,0,0,0,-1.299294923,-3,Control
460,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,3.33,110.216,110.861,11,4,4,4,5,4,4,5,4,5,4,2,2,2,2,50,1,NA,NA,NA,NA,,36,NA,NA,NA,1,NA,NA,NA,NA,NA,5,,4,0,-1,0,-1,4,5,4,4,4.333333333,4.333333333,0,1,0,-0.712392015,-0.712392015,-2,Biden
461,NA,NA,NA,NA,0,0,0,0,0,157.082,210.303,211.41,6,2,4,3,2,3,NA,NA,NA,NA,0,0,0,0,0,2,5,3,2,2,1,2,2,2,50,1,NA,NA,NA,NA,,24,NA,NA,NA,1,NA,NA,NA,NA,NA,4,,2,0,0,1,1,4,2,3,3,2.666666667,2.333333333,1,0,-0.712392015,0,-0.712392015,-2,Trump
462,NA,NA,NA,NA,0,0,0,0,0,3.787,136.062,136.917,35,3,2,3,2,3,NA,NA,NA,NA,0,0,0,0,0,2,3,4,1,2,1,2,2,2,16,NA,1,NA,NA,NA,,42,1,NA,NA,NA,NA,1,NA,NA,NA,6,,3,0,0,1,1,2,2,3,3,2.666666667,2.333333333,1,0,-0.712392015,0,-0.712392015,-2,Trump
463,NA,NA,NA,NA,0,0,0,0,0,67.032,112.689,114.632,8,4,2,2,1,2,NA,NA,NA,NA,0,0,0,0,0,3,3,3,2,3,1,2,2,2,72,1,NA,NA,NA,NA,,20,NA,NA,NA,NA,NA,NA,NA,NA,1,2,,4,0,0,1,1,2,1,2,2,1.666666667,2.666666667,1,0,-0.712392015,0,-0.712392015,-2,Trump
464,3.912,110.723,112.145,54,1,5,4,5,5,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2,5,4,6,5,2,3,3,3,40,1,NA,NA,NA,NA,,31,1,NA,NA,NA,NA,NA,NA,NA,NA,5,Yes perfectly.,1,2,0,0,0,5,5,5,4,4.666666667,5,0,0,0,0,-0.125489108,-1,Control
465,NA,NA,NA,NA,0,0,0,0,0,55.384,163.861,165.113,11,4,4,3,3,3,NA,NA,NA,NA,0,0,0,0,0,2,5,4,3,3,1,4,2,2,51,1,NA,NA,NA,NA,,53,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,4,0,0,1,1,4,3,3,3,3,3.333333333,1,0,0.461413799,0,0.461413799,0,Trump
466,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,102.718,137.102,138.071,5,3,4,5,5,4,1,5,5,5,4,1,2,2,2,50,1,NA,NA,NA,NA,,38,NA,1,1,NA,NA,NA,NA,NA,NA,5,,3,0,-1,0,-1,4,5,4,5,4.666666667,4.666666667,0,1,0,-0.712392015,-0.712392015,-2,Biden
467,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,136.78,190.256,195.283,9,5,4,3,4,3,2,4,4,3,4,1,3,3,2,60,NA,1,NA,NA,NA,,57,1,NA,NA,NA,NA,NA,NA,NA,NA,6,,5,0,-1,0,-1,4,4,3,3,3.333333333,3.666666667,0,1,0,-0.125489108,-0.125489108,-1,Biden
468,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,16.728,79.777,79.799,20,2,5,4,4,4,3,4,5,3,3,2,1,2,2,50,NA,1,NA,NA,NA,,40,1,NA,NA,NA,NA,NA,NA,NA,NA,5,The instructions were clear. I wouldn’t take an organization more or less seriously if they voted for the party I did but maybe less seriously than my opposing party which makes no sense now that I think about it as the bias is too far built in,2,0,-1,0,-1,5,4,4,4,4,3.666666667,0,1,0,-1.299294923,-1.299294923,-3,Biden
469,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,24.002,36.084,38.216,6,2,4,4,4,3,4,4,4,4,3,1,2,2,2,60,NA,1,NA,NA,NA,,22,NA,NA,NA,1,NA,NA,NA,NA,NA,4,,2,0,-1,0,-1,4,4,3,4,3.666666667,3.666666667,0,1,0,-0.712392015,-0.712392015,-2,Biden
470,0.768,82.677,84.603,42,1,4,6,5,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,1,4,6,5,4,1,1,3,2,84,NA,1,NA,NA,NA,,33,NA,NA,NA,NA,NA,NA,NA,NA,1,7,,1,2,0,0,0,4,5,4,6,5,5,0,0,0,0,-1.299294923,-3,Control
471,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,148.716,163.341,166.266,6,4,3,4,4,4,4,5,4,4,4,1,5,3,1,55,1,NA,NA,NA,NA,,27,NA,1,NA,NA,NA,NA,NA,NA,NA,3,,4,0,-1,0,-1,3,4,4,4,4,4,0,1,0,1.048316706,1.048316706,1,Biden
472,NA,NA,NA,NA,0,0,0,0,0,140.001,163.974,165.35,5,3,2,3,2,3,NA,NA,NA,NA,0,0,0,0,0,4,3,4,2,3,1,3,2,2,40,NA,1,NA,NA,NA,,23,NA,NA,1,NA,NA,NA,NA,NA,NA,5,,3,0,0,1,1,2,2,3,3,2.666666667,3,1,0,-0.125489108,0,-0.125489108,-1,Trump
473,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,67.999,96.229,97.88,6,5,4,5,5,4,4,5,5,5,4,1,1,2,2,25,1,NA,NA,NA,NA,,33,1,NA,NA,NA,NA,NA,NA,NA,NA,2,,5,0,-1,0,-1,4,5,4,5,4.666666667,4.666666667,0,1,0,-1.299294923,-1.299294923,-3,Biden
474,2.055,51.175,52.259,12,4,5,5,5,5,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,5,5,6,6,6,2,1,2,2,55,NA,1,NA,NA,NA,,20,1,NA,NA,NA,NA,NA,NA,NA,NA,3,,4,2,0,0,0,5,5,5,5,5,6,0,0,0,0,-1.299294923,-3,Control
475,NA,NA,NA,NA,0,0,0,0,0,69.885,150.483,152.258,7,5,5,5,5,2,NA,NA,NA,NA,0,0,0,0,0,1,5,5,5,2,1,4,3,3,50,NA,1,NA,NA,NA,,58,NA,NA,NA,1,NA,NA,NA,NA,NA,6,,5,0,0,1,1,5,5,2,5,4,4,1,0,0.461413799,0,0.461413799,0,Trump
476,9.424,120.481,121.521,16,1,5,5,4,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,1,4,4,3,3,1,3,1,1,69,NA,1,NA,NA,NA,,55,1,NA,NA,NA,NA,NA,NA,NA,NA,3,,1,2,0,0,0,5,4,4,5,4.333333333,3.333333333,0,0,0,0,-0.125489108,-1,Control
477,NA,NA,NA,NA,0,0,0,0,0,1.321,35.851,36.807,6,5,5,5,5,1,NA,NA,NA,NA,0,0,0,0,0,4,6,5,5,1,2,6,1,1,0,1,NA,NA,NA,NA,,34,1,NA,NA,NA,NA,NA,NA,NA,NA,3,,5,0,0,1,1,5,5,1,5,3.666666667,3.666666667,1,0,1.635219613,0,1.635219613,2,Trump
478,5.707,264.447,271.073,28,2,5,6,6,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,4,4,6,5,4,1,4,3,3,50,NA,1,NA,NA,NA,,50,NA,NA,NA,1,NA,NA,NA,NA,NA,5,,2,2,0,0,0,5,6,4,6,5.333333333,5,0,0,0,0,0.461413799,0,Control
479,NA,NA,NA,NA,0,0,0,0,0,124.278,149.969,150.632,5,5,2,2,2,2,NA,NA,NA,NA,0,0,0,0,0,5,2,2,2,2,3,3,2,2,30,1,NA,NA,NA,NA,,35,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,5,0,0,1,1,2,2,2,2,2,2,1,0,-0.125489108,0,-0.125489108,-1,Trump
480,4.811,81.006,81.852,11,1,6,4,5,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,1,6,4,5,4,1,4,3,3,20,1,NA,NA,NA,NA,,61,1,NA,NA,NA,NA,NA,NA,NA,NA,5,Thank you for allowing me to participate.,1,2,0,0,0,6,5,4,4,4.333333333,4.333333333,0,0,0,0,0.461413799,0,Control
481,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,152.974,174.203,174.762,6,3,5,4,5,4,2,5,4,4,4,2,1,2,2,37,1,NA,NA,NA,NA,,36,1,NA,NA,NA,NA,NA,NA,NA,NA,4,,3,0,-1,0,-1,5,5,4,4,4.333333333,4,0,1,0,-1.299294923,-1.299294923,-3,Biden
482,7.755,81.602,82.737,8,2,5,5,5,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2,5,5,5,4,3,3,2,2,50,1,NA,NA,NA,NA,,33,1,NA,NA,NA,NA,NA,NA,NA,NA,3,,2,2,0,0,0,5,5,4,5,4.666666667,4.666666667,0,0,0,0,-0.125489108,-1,Control
483,NA,NA,NA,NA,0,0,0,0,0,5.999,161.905,162.86,19,6,4,4,5,2,NA,NA,NA,NA,0,0,0,0,0,4,5,4,4,3,3,3,2,2,50,NA,1,NA,NA,NA,,22,NA,1,NA,NA,NA,NA,NA,NA,NA,2,,6,0,0,1,1,4,5,2,4,3.666666667,3.666666667,1,0,-0.125489108,0,-0.125489108,-1,Trump
484,31.117,58.798,59.965,6,2,6,4,5,5,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2,6,4,5,5,2,4,3,1,50,1,NA,NA,NA,NA,,57,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,2,2,0,0,0,6,5,5,4,4.666666667,4.666666667,0,0,0,0,0.461413799,0,Control
